geonlp_id,entry_id,body,suffix,fullname,body_kana,suffix_kana,ne_class,hypernym,address,tel,longitude,latitude,code,address_level
"xI47pw","28103","葺合","区/","葺合区","フキアイ","ク/","市区町村/区","兵庫県/神戸市","兵庫県神戸市葺合区",,,,"lasdec:281034/jisx0402:28103","4"
"fE307z","28104","生田","区/","生田区","イクタ","ク/","市区町村/区","兵庫県/神戸市","兵庫県神戸市生田区",,,,"lasdec:281042/jisx0402:28104","4"
"XA1SPC","28105","兵庫","区/","兵庫区","ヒョウゴ","ク/","市区町村/区","兵庫県/神戸市","神戸市兵庫区荒田町１−２１−１","078-511-2111","135.16548","34.68059","lasdec:281051/jisx0402:28105","4"
"Fw0LxF","28106","長田","区/","長田区","ナガタ","ク/","市区町村/区","兵庫県/神戸市","神戸市長田区北町３−４−３","078-579-2311","135.15114","34.66567","lasdec:281069/jisx0402:28106","4"
"nrZEfI","28107","須磨","区/","須磨区","スマ","ク/","市区町村/区","兵庫県/神戸市","神戸市須磨区中島町１−１−１","078-731-4341","135.13011","34.65023","lasdec:281077/jisx0402:28107","4"
"5nYwXL","28108","垂水","区/","垂水区","タルミ","ク/","市区町村/区","兵庫県/神戸市","神戸市垂水区日向１−５−１","078-708-5151","135.05704","34.63022","lasdec:281085/jisx0402:28108","4"
"NjXpFO","28109","北","区/","北区","キタ","ク/","市区町村/区","兵庫県/神戸市","神戸市北区鈴蘭台西町１−２５−１","078-593-1111","135.1445","34.72726","lasdec:281093/jisx0402:28109","4"
"vfWinR","28110","中央","区/","中央区","チュウオウ","ク/","市区町村/区","兵庫県/神戸市","神戸市中央区雲井通５−１−１","078-232-4411","135.19766","34.69488","lasdec:281107/jisx0402:28110","4"
"dbVb5U","28111","西","区/","西区","ニシ","ク/","市区町村/区","兵庫県/神戸市","神戸市西区玉津町小山字川端１８０−３","078-929-0001","134.98155","34.68267","lasdec:281115/jisx0402:28111","4"
"V7U3NX","28201","姫路","市/","姫路市","ヒメジ","シ/","市区町村/市","兵庫県","姫路市安田４−１","079-221-2111","134.68529","34.81547","lasdec:282014/jisx0402:28201","3"
"D3SWw0","28202","尼崎","市/","尼崎市","アマガサキ","シ/","市区町村/市","兵庫県","尼崎市東七松町１−２３−１","06-6489-6880","135.40602","34.73448","lasdec:282022/jisx0402:28202","3"
"kZRPe3","28203","明石","市/","明石市","アカシ","シ/","市区町村/市","兵庫県","明石市中崎１−５−１","078-912-1111","134.99767","34.6425","lasdec:282031/jisx0402:28203","3"
"2VQHW6","28204","西宮","市/","西宮市","ニシノミヤ","シ/","市区町村/市","兵庫県","西宮市六湛寺町１０−３","0798-35-3151","135.34224","34.73797","lasdec:282049/jisx0402:28204","3"
"KRPAE9","28205","洲本","市/","洲本市","スモト","シ/","市区町村/市","兵庫県","洲本市本町３−４−１０","0799-22-3321","134.89551","34.34236","lasdec:282057/jisx0402:28205","3"
"sNOtmc","28206","芦屋","市/","芦屋市","アシヤ","シ/","市区町村/市","兵庫県","芦屋市精道町７−６","0797-31-2121","135.30429","34.72726","lasdec:282065/jisx0402:28206","3"
"aJNm4f","28207","伊丹","市/","伊丹市","イタミ","シ/","市区町村/市","兵庫県","伊丹市千僧１−１","072-783-1234","135.40097","34.78408","lasdec:282073/jisx0402:28207","3"
"SFMeMi","28208","相生","市/","相生市","アイオイ","シ/","市区町村/市","兵庫県","相生市旭１−１−３","0791-23-7111","134.46744","34.80362","lasdec:282081/jisx0402:28208","3"
"ABL7ul","28209","豊岡","市/","豊岡市","トヨオカ","シ/","市区町村/市","兵庫県","豊岡市中央町２−４","0796-23-1111","134.82021","35.54393","lasdec:282090/jisx0402:28209","3"
"ixK0co","28210","加古川","市/","加古川市","カコガワ","シ/","市区町村/市","兵庫県","加古川市加古川町北在家２０００","079-421-2000","134.8407","34.75737","lasdec:282103/jisx0402:28210","3"
"0tISUr","28211","龍野","市/","龍野市","タツノ","シ/","市区町村/市","兵庫県","龍野市龍野町富永１００５番地の１","0791-63-3131","134.54362","34.85664","lasdec:282111/jisx0402:28211","3"
"IpHLCu","28212","赤穂","市/","赤穂市","アコウ","シ/","市区町村/市","兵庫県","赤穂市加里屋８１","0791-43-3201","134.39059","34.7549","lasdec:282120/jisx0402:28212","3"
"qlGEkx","28213","西脇","市/","西脇市","ニシワキ","シ/","市区町村/市","兵庫県","西脇市郷瀬町６０５","0795-22-3111","134.96921","34.9939","lasdec:282138/jisx0402:28213","3"
"8hFx2A","28214","宝塚","市/","宝塚市","タカラヅカ","シ/","市区町村/市","兵庫県","宝塚市東洋町１−１","0797-71-1141","135.36003","34.79954","lasdec:282146/jisx0402:28214","3"
"QdEpKD","28215","三木","市/","三木市","ミキ","シ/","市区町村/市","兵庫県","三木市上の丸町１０番３０号","0794-82-2000","134.99016","34.79679","lasdec:282154/jisx0402:28215","3"
"y9DisG","28216","高砂","市/","高砂市","タカサゴ","シ/","市区町村/市","兵庫県","高砂市荒井町千鳥１−１−１","079-442-2101","134.79037","34.76603","lasdec:282162/jisx0402:28216","3"
"g5CbaJ","28217","川西","市/","川西市","カワニシ","シ/","市区町村/市","兵庫県","川西市中央町１２−１","072-740-1111","135.41719","34.83067","lasdec:282171/jisx0402:28217","3"
"Y1B3SM","28218","小野","市/","小野市","オノ","シ/","市区町村/市","兵庫県","小野市王子町８０６−１","0794-63-1000","134.93166","34.85552","lasdec:282189/jisx0402:28218","3"
"FXzWAP","28219","三田","市/","三田市","サンダ","シ/","市区町村/市","兵庫県","三田市三輪２−１−１","079-563-1111","135.22607","34.89","lasdec:282197/jisx0402:28219","3"
"nTyPiS","28220","加西","市/","加西市","カサイ","シ/","市区町村/市","兵庫県","加西市北条町横尾１０００","0790-42-1110","134.84154","34.92778","lasdec:282201/jisx0402:28220","3"
"5PxI0V","28221","篠山","市/","篠山市","ササヤマ","シ/","市区町村/市","兵庫県","篠山市北新町４１","079-552-1111","135.21848","35.07561","lasdec:282219/jisx0402:28221","3"
"NLwAIY","28222","養父","市/","養父市","ヤブ","シ/","市区町村/市","兵庫県","養父市八鹿町八鹿１６７５","079-662-3161","134.76778","35.40437","lasdec:282227/jisx0402:28222","3"
"vHvtr1","28223","丹波","市/","丹波市","タンバ","シ/","市区町村/市","兵庫県","丹波市氷上町成松字甲賀１","0795-82-1001","135.02815","35.17651","lasdec:282235/jisx0402:28223","3"
"dDum94","28224","南あわじ","市/","南あわじ市","ミナミアワジ","シ/","市区町村/市","兵庫県","南あわじ市市善光寺１８−２７","0799-43-5001","134.77017","34.2947","lasdec:282243/jisx0402:28224","3"
"VzteR7","28225","朝来","市/","朝来市","アサゴ","シ/","市区町村/市","兵庫県","朝来市和田山町東谷２１３−１","079-672-3301","134.85194","35.33991","lasdec:282251/jisx0402:28225","3"
"Dvs7za","28226","淡路","市/","淡路市","アワジ","シ/","市区町村/市","兵庫県","淡路市生穂新島８","0799-64-0001","134.9175","34.43889","lasdec:282260/jisx0402:28226","3"
"lrr0hd","28227","宍粟","市/","宍粟市","シソウ","シ/","市区町村/市","兵庫県","宍粟市山崎町中広瀬１３３番地６","0790-63-3000","134.54971","35.00431","lasdec:282278/jisx0402:28227","3"
"3npSZg","28228","加東","市/","加東市","カトウ","シ/","市区町村/市","兵庫県","加東市社５０","0795-42-3301","134.97371","34.9179","lasdec:282286/jisx0402:28228","3"
"LjoLHj","28229","たつの","市/","たつの市","タツノ","シ/","市区町村/市","兵庫県","たつの市龍野町富永１００５−１","0791-64-3131","134.54362","34.85664","lasdec:282294/jisx0402:28229","3"
"tfnEpm","28300","川辺","郡/","川辺郡","カワベ","グン/","行政地域/郡","兵庫県","兵庫県川辺郡",,"135.37135","34.88644","lasdec:283002/jisx0402:28300","2"
"bbmx7p","28301","猪名川","町/","猪名川町","イナガワ","チョウ/","市区町村/町","兵庫県/川辺郡","川辺郡猪名川町上野字北畑１１−１","072-766-0001","135.37709","34.89234","lasdec:283011/jisx0402:28301","3"
"T7lpPs","28320","美嚢","郡/","美嚢郡","ミノウ","グン/","行政地域/郡","兵庫県","兵庫県美嚢郡",,"135.12427","34.88593","lasdec:283207/jisx0402:28320","2"
"B3kixv","28321","吉川","町/","吉川町","ヨカワ","チョウ/","市区町村/町","兵庫県/美嚢郡","美嚢郡吉川町吉安２４６番地","0794-72-0180","135.12427","34.88593","lasdec:283215/jisx0402:28321","3"
"iZjbfy","28340","加東","郡/","加東郡","カトウ","グン/","行政地域/郡","兵庫県","兵庫県加東郡",,,,"lasdec:283401/jisx0402:28340","2"
"0Vi3XB","28341","社","町/","社町","ヤシロ","チョウ/","市区町村/町","兵庫県/加東郡","加東郡社町社５０番地","0795-42-3301",,,"lasdec:283410/jisx0402:28341","3"
"IRgWFE","28342","滝野","町/","滝野町","タキノ","チョウ/","市区町村/町","兵庫県/加東郡","加東郡滝野町下滝野１２６９番地の２","0795-48-3001",,,"lasdec:283428/jisx0402:28342","3"
"qNfPnH","28343","東条","町/","東条町","トウジョウ","チョウ/","市区町村/町","兵庫県/加東郡","加東郡東条町天神１２５番地","0795-47-1300",,,"lasdec:283436/jisx0402:28343","3"
"8JeI5K","28360","多可","郡/","多可郡","タカ","グン/","行政地域/郡","兵庫県","兵庫県多可郡",,"134.93738","35.19876","lasdec:283606/jisx0402:28360","2"
"QFdANN","28361","中","町/","中町","ナカ","チョウ/","市区町村/町","兵庫県/多可郡","多可郡中町中村町１２３番地","0875-32-2380","134.92316","35.0502","lasdec:283614/jisx0402:28361","3"
"yBctvQ","28362","加美","町/","加美町","カミ","チョウ/","市区町村/町","兵庫県/多可郡","多可郡加美町豊部２４０番地","0795-35-0080",,,"lasdec:283622/jisx0402:28362","3"
"gxbmdT","28363","八千代","町/","八千代町","ヤチヨ","チョウ/","市区町村/町","兵庫県/多可郡","多可郡八千代町中野間６５０番地","0795-37-0250",,,"lasdec:283631/jisx0402:28363","3"
"YtaeVW","28364","黒田庄","町/","黒田庄町","クロダショウ","チョウ/","市区町村/町","兵庫県/多可郡","多可郡黒田庄町喜多１６５番地の１","0795-28-2121","134.99187","35.02622","lasdec:283649/jisx0402:28364","3"
"Gp97DZ","28365","多可","町/","多可町","タカ","チョウ/","市区町村/町","兵庫県/多可郡","多可郡多可町中区中村町１２３","0795-32-2380","134.92316","35.0502","lasdec:283657/jisx0402:28365","3"
"ol80m2","28380","加古","郡/","加古郡","カコ","グン/","行政地域/郡","兵庫県","兵庫県加古郡",,"134.9126","34.76732","lasdec:283801/jisx0402:28380","2"
"6h6T45","28381","稲美","町/","稲美町","イナミ","チョウ/","市区町村/町","兵庫県/加古郡","加古郡稲美町国岡１−１","079-492-1212","134.91331","34.74871","lasdec:283819/jisx0402:28381","3"
"Od5LM8","28382","播磨","町/","播磨町","ハリマ","チョウ/","市区町村/町","兵庫県/加古郡","加古郡播磨町東本荘１−５−３０","079-435-0355","134.86795","34.7146","lasdec:283827/jisx0402:28382","3"
"w94Eub","28400","印南","郡/","印南郡","インナミ","グン/","行政地域/郡","兵庫県","兵庫県印南郡",,,,"lasdec:284009/jisx0402:28400","2"
"e53xce","28401","志方","町/","志方町","シカタ","チョウ/","市区町村/町","兵庫県/印南郡","兵庫県印南郡志方町",,,,"lasdec:284017/jisx0402:28401","3"
"W12pUh","28420","飾磨","郡/","飾磨郡","シカマ","グン/","行政地域/郡","兵庫県","兵庫県飾磨郡",,"134.52696","34.67951","lasdec:284203/jisx0402:28420","2"
"DX1iCk","28421","家島","町/","家島町","イエシマ","チョウ/","市区町村/町","兵庫県/飾磨郡","飾磨郡家島町真浦２１３７番地の１","07932-5-1001","134.52696","34.67951","lasdec:284211/jisx0402:28421","3"
"lT0bkn","28422","夢前","町/","夢前町","ユメサキ","チョウ/","市区町村/町","兵庫県/飾磨郡","飾磨郡夢前町前之庄２１６０番地","07933-6-0001","134.68585","34.96824","lasdec:284220/jisx0402:28422","3"
"3OZ42q","28440","神崎","郡/","神崎郡","カンザキ","グン/","行政地域/郡","兵庫県","兵庫県神崎郡",,"134.76427","34.98822","lasdec:284408/jisx0402:28440","2"
"LKXWKt","28441","神崎","町/","神崎町","カンザキ","チョウ/","市区町村/町","兵庫県/神崎郡","神崎郡神崎町中村１１９番地の１","0790-32-1221",,,"lasdec:284416/jisx0402:28441","3"
"tGWPsw","28442","市川","町/","市川町","イチカワ","チョウ/","市区町村/町","兵庫県/神崎郡","神崎郡市川町西川辺１６５−３","0790-26-1010","134.76427","34.98822","lasdec:284424/jisx0402:28442","3"
"bCVIaz","28443","福崎","町/","福崎町","フクサキ","チョウ/","市区町村/町","兵庫県/神崎郡","神崎郡福崎町南田原３１１６−１","0790-22-0560","134.75945","34.95039","lasdec:284432/jisx0402:28443","3"
"TyUASC","28444","香寺","町/","香寺町","コウデラ","チョウ/","市区町村/町","兵庫県/神崎郡","神崎郡香寺町中屋１４番地","0792-32-0001","134.73784","34.91049","lasdec:284441/jisx0402:28444","3"
"BuTtAF","28445","大河内","町/","大河内町","オオカワチ","チョウ/","市区町村/町","兵庫県/神崎郡","神崎郡大河内町寺前６４番地","0790-34-0001",,,"lasdec:284459/jisx0402:28445","3"
"jqSmiI","28446","神河","町/","神河町","カミカワ","チョウ/","市区町村/町","兵庫県/神崎郡","神崎郡神河町寺前６４","0790-34-0001","134.74086","35.06412","lasdec:284467/jisx0402:28446","3"
"1mRf0L","28460","揖保","郡/","揖保郡","イボ","グン/","行政地域/郡","兵庫県","兵庫県揖保郡",,"134.57721","34.83439","lasdec:284602/jisx0402:28460","2"
"JiQ7IO","28461","新宮","町/","新宮町","シングウ","チョウ/","市区町村/町","兵庫県/揖保郡","揖保郡新宮町新宮１０４８番地の８","0791-75-0251","134.54994","34.91898","lasdec:284611/jisx0402:28461","3"
"reP0qR","28462","揖保川","町/","揖保川町","イボガワ","チョウ/","市区町村/町","兵庫県/揖保郡","揖保郡揖保川町正條２７９番地の１","0791-72-2525","134.52885","34.83116","lasdec:284629/jisx0402:28462","3"
"9aNT8U","28463","御津","町/","御津町","ミツ","チョウ/","市区町村/町","兵庫県/揖保郡","揖保郡御津町釜屋１８０番地の１","07932-2-1001","134.55949","34.78558","lasdec:284637/jisx0402:28463","3"
"R6MLQX","28464","太子","町/","太子町","タイシ","チョウ/","市区町村/町","兵庫県/揖保郡","揖保郡太子町鵤１３６９−１","079-277-1010","134.57793","34.83342","lasdec:284645/jisx0402:28464","3"
"z2LEz0","28480","赤穂","郡/","赤穂郡","アコウ","グン/","行政地域/郡","兵庫県","兵庫県赤穂郡",,"134.3611","34.91368","lasdec:284807/jisx0402:28480","2"
"gYKxh3","28481","上郡","町/","上郡町","カミゴオリ","チョウ/","市区町村/町","兵庫県/赤穂郡","赤穂郡上郡町大持２７８","0791-52-1111","134.35646","34.87339","lasdec:284815/jisx0402:28481","3"
